,url,comment,page_file
39640,/comment/39640,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39641,/comment/39641,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-114.json
39642,/comment/39642,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39644,/comment/39644,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39645,/comment/39645,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-114.json
39646,/comment/39646,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39647,/comment/39647,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39648,/comment/39648,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-114.json
39649,/comment/39649,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39650,/comment/39650,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-114.json
39651,/comment/39651,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39652,/comment/39652,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39653,/comment/39653,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-114.json
39654,/comment/39654,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39655,/comment/39655,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39656,/comment/39656,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-114.json
39657,/comment/39657,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-114.json
39659,/comment/39659,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39660,/comment/39660,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-115.json
39661,/comment/39661,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39662,/comment/39662,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-115.json
39663,/comment/39663,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39664,/comment/39664,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39665,/comment/39665,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-115.json
39666,/comment/39666,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39668,/comment/39668,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39669,/comment/39669,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-115.json
39670,/comment/39670,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39671,/comment/39671,"I SUPPORT ERO 019-0907
I support the continuation of the Rondeau cottage community. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
Thank you
",comments-115.json
39672,/comment/39672,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-115.json
39673,/comment/39673,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39675,/comment/39675,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39676,/comment/39676,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-115.json
39677,/comment/39677,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39678,/comment/39678,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-115.json
39680,/comment/39680,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39681,/comment/39681,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39682,/comment/39682,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-116.json
39683,/comment/39683,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39684,/comment/39684,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39685,/comment/39685,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-116.json
39686,/comment/39686,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39687,/comment/39687,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39689,/comment/39689,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39690,/comment/39690,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39691,/comment/39691,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39693,/comment/39693,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39694,/comment/39694,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-116.json
39695,/comment/39695,"I support ERO 019-0907 and the proposed lease extension of heritage cottages in Rondeau Provincial Park.
Since 1894, when lots were first surveyed, cottaging has been a part of the Rondeau Park community. The cottagers take great pride in the park, actively promoting the betterment of the park, protecting, preserving and promoting Rondeau’s natural and historical environment. I support the continuation of the Rondeau Cottage Community, they are excellent stewards of the park.
Thank you
",comments-116.json
39696,/comment/39696,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39697,/comment/39697,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-116.json
39698,/comment/39698,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-116.json
39700,/comment/39700,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible
",comments-117.json
39701,/comment/39701,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39703,/comment/39703,"I support ERO 019-0907
I support the three year lease extension for Rondeau Provincial Park cottagers so that a permanent agreement can be reached for the long-term tenure of the leaseholders. The Rondeau cottage community is a long-time vibrant existence, they care for the well-being of the Park.
Thank you!!
",comments-117.json
39704,/comment/39704,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39705,/comment/39705,"I SUPPORT ERO 019-0907
I support the continuation of the Rondeau cottage community. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
Thank you
",comments-117.json
39706,/comment/39706,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39707,/comment/39707,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39708,/comment/39708,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39709,/comment/39709,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39710,/comment/39710,"I support ERO 019-0907
I support the three year lease extension for Rondeau Provincial Park cottagers so that a permanent agreement can be reached for the long term tenure of the leaseholders. The Rondeau cottage community is a long time vibrant existence who care for the wellbeing of the Park.
Thank you
",comments-117.json
39711,/comment/39711,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39712,/comment/39712,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39713,/comment/39713,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39714,/comment/39714,"I support ERO 019-0907
I support the three year lease extension for Rondeau Provincial Park cottagers so that a permanent agreement can be reached for the long-term tenure of the leaseholders. The Rondeau cottage community is a long-time vibrant existence, they care for the well-being of the Park.
Thank you!!
",comments-117.json
39715,/comment/39715,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39716,/comment/39716,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39717,/comment/39717,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39718,/comment/39718,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-117.json
39719,/comment/39719,"I support ERO 019-0907 and the proposed lease extension of heritage cottages in Rondeau Provincial Park.
Since 1894, when lots were first surveyed, cottaging has been a part of the Rondeau Park community. The cottagers take great pride in the park, actively promoting the betterment of the park, protecting, preserving and promoting Rondeau’s natural and historical environment. I support the continuation of the Rondeau Cottage Community, they are excellent stewards of the park.
Thank you
",comments-118.json
39720,/comment/39720,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39721,/comment/39721,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39722,/comment/39722,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39723,/comment/39723,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39724,/comment/39724,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39725,/comment/39725,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39726,/comment/39726,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39727,/comment/39727,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39728,/comment/39728,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39730,/comment/39730,"I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This new lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever. If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39731,/comment/39731,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39732,/comment/39732,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39733,/comment/39733,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39734,/comment/39734,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39735,/comment/39735,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39738,/comment/39738,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-118.json
39739,/comment/39739,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
39740,/comment/39740,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
39741,/comment/39741,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
39742,/comment/39742,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
39743,/comment/39743,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
39744,/comment/39744,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
39745,/comment/39745,"I support the continuation of the Rondeau cottage community in perpetuity. I support the three-year lease extension as described in ERO Policy Proposal 019-0907. This lease extension should be granted automatically to all leaseholders. This time should be used to reach a permanent solution that will ensure the cottage community remains forever.  If a permanent solution is reached prior to the three-year deadline, I support it being implemented as soon as possible.
",comments-119.json
