"id","latitude","longitude","survey"
544,43.672202282171874,-79.46720724433595,"{""map"": [[43.672202282171874, -79.46720724433595]], ""picture"": null, ""happening"": [{""date"": ""2018-06-21T23:18:43.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged""]}"
563,43.67069980000001,-79.37455439999997,"{""map"": [[43.67069980000001, -79.37455439999997]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-27T01:49:34.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""badly"", ""full""]}"
572,43.693142699999996,-79.30233120000003,"{""map"": [[43.693142699999996, -79.30233120000003], [43.693142699999996, -79.30233120000003]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-27T12:14:03.000Z"", ""time"": [""days""]}], ""problem_type"": [""damaged""]}"
581,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-27T18:31:38.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
596,43.6075033,-79.7034114,"{""map"": [[43.6075033, -79.7034114]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-29T17:34:55.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
602,43.653590610332316,-79.36761464853515,"{""map"": [[43.653590610332316, -79.36761464853515]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-06-29T23:42:56.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
608,43.698479999999996,-79.30147349999999,"{""map"": [[43.698479999999996, -79.30147349999999], [43.698479999999996, -79.30147349999999], [43.698479999999996, -79.30147349999999], [43.6929356, -79.30249449999997]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-02T15:43:28.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
138,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-01T01:08:03.301Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
139,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-01T01:10:27.009Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
140,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-01T00:46:30.484Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
141,43.70643099999999,-79.398642,"{""map"": [[43.70643099999999, -79.398642]], ""picture"": null, ""happening"": [{""date"": ""2018-04-01T01:41:29.130Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
142,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-01T01:52:33.835Z"", ""time"": [""overnight""]}], ""problem_type"": [""absent""]}"
615,43.647230799999996,-79.36185160000002,"{""map"": [[43.647230799999996, -79.36185160000002]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-04T00:51:51.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
621,43.692984599999996,-79.3024982,"{""map"": [[43.692984599999996, -79.3024982]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-05T05:05:14.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
638,43.7043244,-79.3887901,"{""map"": [[43.7043244, -79.3887901]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-07-09T02:33:38.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""full""]}"
372,43.646033599999996,-79.38889240000003,"{""map"": [[43.646033599999996, -79.38889240000003]], ""happening"": [{""date"": ""2018-06-04T19:58:32.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
385,43.63960814480129,-79.3810830432393,"{""map"": [[43.63960814480129, -79.3810830432393]], ""happening"": [{""date"": ""2018-06-05T22:42:34.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
411,43.64841816812482,-79.39244805862648,"{""map"": [[43.64841816812482, -79.39244805862648]], ""happening"": [{""date"": ""2018-06-07T19:36:54.000Z"", ""time"": [""hours"", ""days""]}], ""problem_type"": [""absent""]}"
143,43.7659008,-79.41411049999999,"{""map"": [[43.7659008, -79.41411049999999]], ""picture"": null, ""happening"": [{""date"": ""2018-04-03T21:13:03.935Z"", ""time"": [""minutes""]}], ""problem_type"": [""damaged"", ""other""]}"
144,43.64853372120051,-79.39339872873836,"{""map"": [[43.64853372120051, -79.39339872873836]], ""email"": ""Shskis"", ""photo"": {}, ""comment"": ""Jdkdks"", ""picture"": null, ""duration"": ""short"", ""location"": {""lat"": 43.670710680646444, ""lng"": -79.37425891364698}, ""happening"": [{""date"": ""2018-04-03T23:50:09.162Z"", ""time"": [""minutes""]}], ""report_time"": ""2018-02-14 00:00"", ""problem_type"": [""badly""]}"
145,43.7203738,-79.5991649,"{""map"": [[43.7203738, -79.5991649], [43.7203748, -79.5991684]], ""picture"": null, ""happening"": [{""date"": ""2018-04-05T18:42:06.958Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1361,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2019-06-06T12:36:28.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1403,43.650033099999995,-79.391594,"{""map"": [[43.650033099999995, -79.391594]], ""picture"": null, ""comments"": """", ""location"": ""Queen Street West"", ""happening"": [{""date"": ""2019-07-31T00:08:19.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1497,43.64547128604762,-79.38110713806763,"{""map"": [[43.64547128604762, -79.38110713806763]], ""picture"": null, ""comments"": ""absolutely no outdoor bike parking available at union station. One set of bike racks by Go entrance along York street full of abandoned bikes. There should be rings along Front street."", ""location"": ""The PATH - Union-VIA-GO"", ""happening"": [{""date"": ""2020-05-31T18:03:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1438,43.64833510193005,-79.37979187746276,"{""map"": [[43.64833510193005, -79.37979187746276]], ""picture"": null, ""comments"": ""Had an appointment in commerce court (199 Bay) and there are no bike racks or ring and post parking anywhere nearby along king or bay, or the courtyard in behind, (aside from a single ring and post on the north west corner of bay and Wellington, which has an abandoned bike locked to it). "", ""location"": ""Bay Street"", ""happening"": [{""date"": ""2019-08-30T13:30:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1496,43.67082814004674,-79.43241823713608,"{""map"": [[43.67082814004674, -79.43241823713608]], ""picture"": null, ""comments"": ""Between Dovercourt and Ossington along Geary ave there is not a single bike ring. Nor up any side street. The closest is west of dovercourt where there are 4 which are often full. There are many workplaces and some multi-unit housing in the area yet nowhere to put a bike. "", ""location"": ""Geary Avenue"", ""happening"": [{""date"": ""2020-05-30T14:48:51.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
151,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-10T23:45:59.941Z"", ""time"": [""hours"", ""hours"", ""hours""]}], ""problem_type"": [""absent"", ""badly"", ""damaged""]}"
152,43.648366499999995,-79.3934455,"{""map"": [[43.648366499999995, -79.3934455]], ""picture"": null, ""happening"": [{""date"": ""2018-04-10T23:58:06.738Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1516,43.769753983924176,-79.18546315212478,"{""map"": [[43.769753983924176, -79.18546315212478]], ""picture"": null, ""comments"": """", ""location"": ""Morningside Avenue"", ""happening"": [{""date"": ""2020-08-01T14:00:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1419,43.7143991491413,-79.3588384606384,"{""map"": [[43.714399149141265, -79.35883846063842]], ""comments"": ""No parking in front or back of this massive shopping plaza.  Parking lot hostile for cyclists."", ""location"": ""Eglinton Avenue East"", ""happening"": [{""date"": ""2019-08-03T16:35:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
155,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:05:36.629Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
156,43.6487189,-79.3936122,"{""map"": [[43.6487189, -79.3936122]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:17:47.771Z"", ""time"": [""overnight""]}], ""problem_type"": [""badly""]}"
157,43.648557904801365,-79.39335447625483,"{""map"": [[43.648557904801365, -79.39335447625483]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:05:33.212Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1469,43.6658779647931,-79.4074160603815,"{""map"": [[43.665877964793054, -79.40741606038148]], ""comments"": """", ""location"": ""Brunswick Avenue"", ""happening"": [{""date"": ""2019-10-14T22:00:53.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1539,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""location"": ""Gerrard Street West"", ""happening"": [{""date"": ""2021-05-09T21:18:03.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
160,43.6483784,-79.3937297,"{""map"": [[43.6483784, -79.3937297], [43.648564, -79.393501], [43.648564, -79.393501], [43.6483074, -79.39386739999999], [43.6483074, -79.39386739999999]], ""happening"": [{""date"": ""2018-04-11T00:04:31.800Z"", ""time"": [""hours"", ""minutes"", ""overnight"", ""hours"", ""days"", ""days""]}]}"
161,43.6487306,-79.3935893,"{""map"": [[43.6487306, -79.3935893], [43.6487306, -79.3935893], [43.6487247, -79.3936059], [43.6487276, -79.3935998]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:28:40.396Z"", ""time"": [""days"", ""minutes"", ""minutes""]}], ""problem_type"": [""full""]}"
162,43.6487306,-79.3935893,"{""map"": [[43.6487306, -79.3935893], [43.6487306, -79.3935893], [43.6487247, -79.3936059], [43.6487276, -79.3935998]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:28:40.396Z"", ""time"": [""days"", ""minutes"", ""minutes""]}], ""problem_type"": [""full""]}"
163,43.6487306,-79.3935893,"{""map"": [[43.6487306, -79.3935893], [43.6487306, -79.3935893], [43.6487247, -79.3936059], [43.6487276, -79.3935998], [43.6487259, -79.3936024]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:28:40.396Z"", ""time"": [""days"", ""minutes"", ""minutes"", ""hours"", ""days""]}], ""problem_type"": [""absent""]}"
166,43.648538952265625,-79.39337119429518,"{""map"": [[43.648538952265625, -79.39337119429518], [43.648532229650066, -79.39339364240479]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T00:30:43.580Z"", ""time"": [""hours"", ""hours"", ""hours""]}], ""problem_type"": [""damaged""]}"
1362,43.615899561071906,-79.55854264454427,"{""map"": [[43.615899561071906, -79.55854264454427]], ""picture"": null, ""comments"": ""This big box plaza incl WalMart, Best Buy, Winners, Marks WW, Home Depot, McDonalds, plus several 'small-midsize' brands. The only bike parking I saw was a couple Ring+Post(?), near Best Buy. There's lots of retail traffic here. They could easily give up a (car) parking spot in a few places around plaza, to install some (multi-) bike racks, without impeding sidewalk space beside stores."", ""location"": ""The Queensway"", ""happening"": [{""date"": ""2019-05-30T18:30:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
168,43.6289467,-79.3944199,"{""map"": [[43.6289467, -79.3944199]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T20:55:25.969Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
169,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974], [43.6580617, -79.3864974]], ""picture"": null, ""happening"": [{""date"": ""2018-04-11T23:42:53.537Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1404,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": ""No place to park a bike on the west side of Bay between Bloor and Yorkville....I had to lock my bike to a small tree...not the best option!"", ""location"": ""University Avenue"", ""happening"": [{""date"": ""2019-07-31T20:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1439,43.70736646646447,-79.39504049114225,"{""map"": [[43.70736646646447, -79.39504049114225]], ""picture"": null, ""comments"": ""Yellow bike with basket on the front. The basket on the rear of the bike has turned into a garbage bin. Has been there for months."", ""location"": ""Eglinton Avenue East"", ""happening"": [{""date"": ""2019-09-08T23:33:37.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1517,43.6532213,-79.42885,"{""map"": [[43.6532213, -79.42885]], ""picture"": null, ""comments"": ""Ring was very loose on the city bike stand outside 1000 College St. Which makes it easy for theft to occur."", ""location"": ""College Street"", ""happening"": [{""date"": ""2020-08-02T01:36:00.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""damaged""]}"
1420,43.6448261312393,-79.4158185324711,"{""map"": [[43.64482613123931, -79.41581853247112]], ""comments"": """", ""location"": ""Queen Street West"", ""happening"": [{""date"": ""2019-08-06T20:24:19.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1540,43.6795626,-79.3775294,"{""map"": [[43.6795626, -79.3775294]], ""comments"": """", ""location"": ""Lamport Avenue"", ""happening"": [{""date"": ""2021-05-11T22:36:10.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
386,43.64418377533184,-79.39662295172798,"{""map"": [[43.64418377533184, -79.39662295172798]], ""picture"": null, ""happening"": [{""date"": ""2018-06-05T23:05:24.000Z"", ""time"": [""hours"", ""days"", ""overnight"", ""minutes""]}], ""problem_type"": [""absent"", ""badly""]}"
399,43.67071552824179,-79.37411319116245,"{""map"": [[43.67071552824179, -79.37411319116245]], ""picture"": null, ""happening"": [{""date"": ""2018-06-06T23:58:28.000Z"", ""time"": [""hours"", ""days""]}], ""problem_type"": [""absent""]}"
1470,43.6576464305223,-79.3814038850807,"{""map"": [[43.657646430522284, -79.38140388508072]], ""comments"": ""There used to be a ring on this lamppost and 2 others next to it to allow the parking of bikes. The bike ring is gone now and I couldn't park my bike "", ""location"": ""Yonge Street"", ""happening"": [{""date"": ""2019-10-15T20:14:41.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
425,43.6707786,-79.3745313,"{""map"": [[43.6707786, -79.3745313]], ""picture"": null, ""happening"": [{""date"": ""2018-06-09T20:21:54.000Z"", ""time"": [""hours"", ""days""]}], ""problem_type"": [""absent""]}"
438,43.65061636596576,-79.39698699465578,"{""map"": [[43.65061636596576, -79.39698699465578]], ""picture"": null, ""happening"": [{""date"": ""2018-06-11T16:28:15.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
451,43.6398498,-79.3811121,"{""map"": [[43.6398498, -79.3811121]], ""picture"": null, ""happening"": [{""date"": ""2018-06-13T00:19:15.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
464,43.6534719,-79.38379309999999,"{""map"": [[43.6534719, -79.38379309999999]], ""picture"": null, ""happening"": [{""date"": ""2018-06-14T01:04:03.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""damaged""]}"
477,43.6695594,-79.40915139999998,"{""map"": [[43.6695594, -79.40915139999998]], ""picture"": null, ""happening"": [{""date"": ""2018-06-14T22:57:13.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
513,43.65793268660807,-79.39048048038711,"{""map"": [[43.65793268660807, -79.39048048038711]], ""picture"": null, ""happening"": [{""date"": ""2018-06-20T00:23:40.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""other""]}"
534,43.698479999999996,-79.30147349999999,"{""map"": [[43.698479999999996, -79.30147349999999]], ""picture"": null, ""happening"": [{""date"": ""2018-06-20T04:54:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
545,43.6289467,-79.3944199,"{""map"": [[43.6289467, -79.3944199]], ""picture"": null, ""happening"": [{""date"": ""2018-06-21T23:34:46.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
